GenbankID,GeneName,GeneCategory,Replicate,14,12,13,15
227295586,cda,Carbon cycling,1,6802.2104,13769.5407,2667.4935,NA
227295588,nplT,Carbon cycling,1,927.2567,NA,NA,NA
227295600,nplT,Carbon cycling,1,NA,9580.5105,4823.805633,445.98
227311162,narI,Stress,1,NA,3677.8233,1914.9825,331.4
227312265,sigma_70,Stress,1,1255.8738,4098.8808,2844.0091,NA
227313710,ahpC,Stress,1,9103.9231,18723.9654,7145.6752,NA
227328857,ABC_antibiotic_transporter,Antibiotic resistance,1,6287.5726,17723.9041,19947.4101,607.96
227329101,MFS_antibiotic,Antibiotic resistance,1,NA,NA,6035.0071,NA
227329114,nrfA,Nitrogen,1,6514.863,NA,2346.1629,NA
227329764,AceA,Carbon cycling,1,2096.0566,NA,NA,NA
227329977,SMR_antibiotics,Antibiotic resistance,1,2221.2761,NA,3316.9415,NA
227331951,cda,Carbon cycling,1,NA,NA,NA,NA
227339510,type_III_secretion,virulence,1,5777.1751,7950.2884,2080.5876,NA
227341054,SMR_antibiotics,Antibiotic resistance,1,28529.4281,11208.8058,19004.7239,632.72
227341551,amoA,Nitrogen,1,50794.5708,NA,NA,NA
227341553,sigma_24,Stress,1,4498.9487,NA,2513.8871,NA
227341689,glnA,Stress,1,NA,NA,1766.6166,NA
227342062,fnr,Stress,1,739.0639,NA,NA,NA
227342326,Mex,Antibiotic resistance,1,1991.5108,4242.5127,3042.8325,378.94
227342473,xylA,Carbon cycling,1,NA,NA,NA,411.13
227342779,sigma_32,Stress,1,NA,2608.2035,NA,NA
227342923,AceB,Carbon cycling,1,NA,NA,NA,1042.48
227347540,sigma_70,Stress,1,2727.2516,26806.4419,10958.9738,NA
227348642,SMR_antibiotics,Antibiotic resistance,1,816.61,3006.8988,2976.224,NA
227348643,SMR_antibiotics,Antibiotic resistance,1,1527.5319,4106.2959,4636.7995,447.96
227348748,katA,Stress,1,3729.1208,17569.8014,1361.6101,NA
227349379,srt,virulence,1,4852.5924,11042.1986,5812.7016,NA
227349803,fnr,Stress,1,NA,NA,34500.6988,NA
227351220,fnr,Stress,1,NA,NA,2603.6626,NA
227363960,nplT,Carbon cycling,1,4010.9298,9309.7702,6962.8881,666.51
227367770,fnr,Stress,1,NA,NA,19482.6964,NA
227368654,fnr,Stress,1,NA,NA,NA,326.59
227369374,katE,Stress,1,2244.5721,3042.544,4064.2978,436.53
227373989,clpC,Stress,1,2013.7855,6000.7481,7519.5824,684.31
227374368,ahpC,Stress,1,NA,NA,NA,NA
227376005,SMR_antibiotics,Antibiotic resistance,1,NA,9057.2174,NA,NA
227377210,grpE,Stress,1,2285.3657,NA,NA,NA
227377472,pstB,Stress,1,3450.8166,8974.9794,5997.665,794.72
227379411,endochitinase,Carbon cycling,1,5768.8416,8408.8303,15921.9148,NA
227380130,endochitinase,Carbon cycling,1,2117.3967,7882.5596,5384.3277,NA
227382399,narJ,Stress,1,2453.205,NA,1843.8207,NA
227393011,AceB,Carbon cycling,1,2033.5679,12362.4444,7463.9703,NA
227393012,AceA,Carbon cycling,1,10574.5999,40297.7688,6236.8374,NA
227406968,rubisco,Carbon cycling,1,96195.9328,NA,NA,NA
227420837,APS_AprB,Sulfur Oxidation,1,2915.8598,14961.0724,3946.8021,NA
227421462,AceB,Carbon cycling,1,NA,NA,NA,310.9
227422045,type_III_secretion,virulence,1,794.517,NA,NA,NA
227423437,katE,Stress,1,NA,3281.9013,3371.1791,343.1
227424424,SMR_antibiotics,Antibiotic resistance,1,NA,NA,NA,NA
227428786,AceB,Carbon cycling,1,2410.5853,NA,NA,NA
227428787,AceA,Carbon cycling,1,29837.5358,NA,2647.3141,NA
227438051,dsrB,Sulfur Oxidation,1,NA,6773.8789,2128.0956,NA
227438576,Host_recognition_T4_type,Bacteria phage,1,5643.0076,16033.0276,16765.089,1099.71
227438774,contractile_tail_sheath_protein,Bacteria phage,1,3081.6481,7900.5135,NA,NA
227454578,glnA,Stress,1,13812.0413,NA,NA,NA
227454992,pstA,Stress,1,881.9025,NA,2368.3848,NA
227455067,clpC,Stress,1,NA,11779.9177,NA,NA
227463451,endochitinase,Carbon cycling,1,2496.1189,7179.7558,NA,NA
227465059,glnA,Stress,1,3821.3351,13441.5228,9248.1125,521.31
227479409,SMR_antibiotics,Antibiotic resistance,1,NA,NA,NA,NA
227479908,SMR_antibiotics,Antibiotic resistance,1,1474.5625,NA,NA,NA
227479910,SMR_antibiotics,Antibiotic resistance,1,1644.9805,7373.6589,2205.6148,NA
227484093,dsrA,Sulfur Oxidation,1,NA,NA,NA,279.61
227486362,fnr,Stress,1,NA,11740.4774,4787.7713,NA
227486932,sigma_24,Stress,1,101258.6553,NA,NA,NA
227488467,katE,Stress,1,13751.1103,20397.4814,7509.8174,NA
227490075,SMR_antibiotics,Antibiotic resistance,1,787.6113,1160.0611,1611.4066,NA
227490283,amoA,Nitrogen,1,3930.2424,8943.4796,9765.7179,744.48
227491084,glnA,Stress,1,2226.4857,7582.3338,5881.2002,NA
227491099,glnA,Stress,1,NA,NA,NA,1332.65
227491350,oxyR,Stress,1,1887.8995,NA,1593.5947,NA
227492489,sigma_24,Stress,1,NA,1500.5155,3590.4777,NA
227493136,ahpC,Stress,1,NA,NA,5337.0201,NA
227493607,pstA,Stress,1,NA,6602.7176,5533.6099,NA
227493608,pstC,Stress,1,NA,6658.3312,3330.3912,NA
227493823,xylA,Carbon cycling,1,3488.5383,10405.6349,9941.718,738.765
227494728,oxyR,Stress,1,1782.3932,NA,NA,NA
227495122,hrcA,Stress,1,1780.8615,NA,NA,NA
227495610,amyA,Carbon cycling,1,1072.1203,NA,NA,NA
227495998,sigma_70,Stress,1,NA,NA,2804.8916,261.71
227496146,opuE,Stress,1,6340.1441,15541.4775,14872.1758,1389.49
227496501,oxyR,Stress,1,800.1246,NA,NA,NA
227496749,fnr,Stress,1,7836.9379,12324.7556,NA,NA
227497116,xylA,Carbon cycling,1,113612.5071,11138.8582,8760.9191,NA
227497914,pcc,Carbon cycling,1,NA,33988.5624,5641.6842,NA
227498029,narI,Stress,1,1362.0811,NA,NA,NA
227498031,narH,Stress,1,4022.6643,7041.9042,5965.5348,NA
227501684,narH,Stress,1,NA,2239.6651,NA,334.74
227502312,amoA,Nitrogen,1,3133.259,3076.1749,2068.6891,NA
227503216,glnA,Stress,1,56641.919,16447.2392,7317.2366,17446.8933
227503848,narH,Stress,1,8314.6502,NA,NA,NA
227504476,obgE,Stress,1,1224.954,NA,NA,NA
227504635,glnA,Stress,1,8798.58025,11666.20915,6179.44975,NA
227505557,amyA,Carbon cycling,1,5644.747,34533.4586,17348.0143,NA
227505667,fnr,Stress,1,NA,NA,NA,NA
227505737,pcc,Carbon cycling,1,37711.8493,7857.5115,6665.6123,NA
227505957,clpC,Stress,1,2995.5348,3662.9346,5224.9081,462.73
227505989,katE,Stress,1,NA,NA,2794.7542,NA
227507783,pstS,Stress,1,3288.1956,8735.1842,11779.0669,NA
227509158,ara,Carbon cycling,1,NA,NA,NA,NA
227514580,sigma_70,Stress,1,NA,NA,2419.2147,NA
227514773,obgE,Stress,1,1475.1855,5300.2507,2630.7241,468.25
227530191,ctsR,Stress,1,1140.5541,NA,NA,412.64
227533945,ctsR,Stress,1,14140.217,4895.8334,7285.9656,NA
227537816,ureC,Nitrogen,1,1968.2062,4081.1311,2913.9109,418.63
227541860,pcc,Carbon cycling,1,NA,1997.7679,NA,NA
227543193,gdh,Nitrogen,1,NA,1683.7921,NA,652.28
227548038,B_lactamase_C,Antibiotic resistance,1,4629.2221,3584.3166,NA,NA
227548548,AceA,Carbon cycling,1,NA,NA,NA,819.07
227548972,ureC,Nitrogen,1,7553.753,12408.1905,12660.8432,764.41
227549113,oxyR,Stress,1,9799.8654,15308.4164,8427.7902,1366.74
227549526,amoA,Nitrogen,1,3539.3184,6843.2134,6884.0804,438.39
227550034,sigma_24,Stress,1,1489.4123,NA,NA,NA
227820073,ahpC,Stress,1,3473.7663,6811.6845,NA,NA
227821785,SMR_antibiotics,Antibiotic resistance,1,1587.9696,NA,NA,NA
227822356,fnr,Stress,1,1493.0814,NA,NA,NA
227823684,obgE,Stress,1,16804.3309,NA,NA,408.84
227824436,proV,Stress,1,NA,42302.3583,2482.3296,NA
227832024,katA,Stress,1,7448.4283,22773.2757,7927.8249,440.59
227832587,cspB,Stress,1,1612.6587,NA,NA,NA
227833977,pstC,Stress,1,NA,2771.8329,NA,NA
227841677,sigma_70,Stress,1,NA,39434.6637,NA,NA
227843089,ppk,Phosphorus,1,3150.4194,15351.8563,6805.874,NA
227843937,opuE,Stress,1,2782.8086,NA,2924.1341,370.61
227844664,phoB,Stress,1,1785.5345,6822.58825,3545.7761,NA
227848301,pstA,Stress,1,789.8959,2727.9843,2992.1745,NA
227848302,pstB,Stress,1,NA,NA,NA,NA
227856116,nplT,Carbon cycling,1,NA,NA,4380.4452,NA
227857145,ahpF,Stress,1,31888.0564,NA,NA,NA
227858389,sigma_70,Stress,1,NA,NA,NA,1138.7733
227858915,srt,virulence,1,1498.2217,6470.909,7912.0175,NA
227864465,ppk,Phosphorus,1,NA,NA,NA,380.26
227872809,hrcA,Stress,1,NA,NA,NA,330.46
227873316,nplT,Carbon cycling,1,1428.9053,NA,NA,449.68
227874771,hrcA,Stress,1,NA,3379.0864,5151.3408,265.37
227875345,glnA,Stress,1,927.9577,5025.3649,4192.0454,570.84
227875566,ahpF,Stress,1,2927.153,7650.7293,6211.2649,1052.31
227876310,clpC,Stress,1,2028.7651,NA,5167.3486,NA
227879119,hly,virulence,1,2177.2892,5969.8906,7901.107,896.11
227880605,glnA,Stress,1,1065.2146,2144.0856,NA,NA
227881421,pstC,Stress,1,6639.2432,5148.9409,6413.8112,477.81
227881953,B_lactamase_C,Antibiotic resistance,1,NA,NA,1812.3778,NA
227882417,glucoamylase,Carbon cycling,1,3519.84745,3694.5803,5983.76195,384.91
227882613,endochitinase,Carbon cycling,1,NA,1790.6402,17222.6244,NA
227892180,Tet,Antibiotic resistance,1,NA,NA,NA,314.64
227895350,fnr,Stress,1,NA,NA,NA,NA
227902088,pstB,Stress,1,NA,NA,NA,1898.62
227947997,ahpC,Stress,1,15634.3628,4215.3335,19828.2821,802.01
227948442,fnr,Stress,1,1984.8128,NA,NA,NA
227948494,fnr,Stress,1,1690.9578,NA,NA,NA
227948499,glx,Carbon cycling,1,3344.5659,8194.4918,NA,NA
227948802,B_lactamase_C,Antibiotic resistance,1,17627.215,6101.0569,NA,NA
227949209,pstC,Stress,1,NA,NA,2526.2294,548.33
227949986,hly,virulence,1,2741.2706,NA,NA,NA
227950406,sigma_70,Stress,1,2164.036,NA,3497.3517,1451.55
227950903,glnA,Stress,1,2459.4357,NA,2195.2483,875.09
227950923,phoA,Stress,1,NA,5529.0107,NA,NA
227950938,glucoamylase,Carbon cycling,1,6175.8874,NA,NA,NA
227951453,sox,Sulfur Oxidation,1,3754.7445,8791.3524,NA,NA
227951636,pstB,Stress,1,4612.2954,NA,NA,NA
227951637,pstA,Stress,1,1310.9635,3535.0964,3091.2856,590.76
227951638,pstC,Stress,1,26417.7169,NA,NA,NA
227952820,ahpC,Stress,1,14479.2445,24314.0393,23504.7934,1448.57
227952873,obgE,Stress,1,1135.5435,NA,NA,NA
227953141,grpE,Stress,1,3989.8753,19292.7711,10455.8298,NA
227953944,sigma_70,Stress,1,NA,NA,NA,302.77
227954125,Tet,Antibiotic resistance,1,NA,2742.2016,2803.4597,NA
227958442,AceA,Carbon cycling,1,3886.8092,11572.6149,15522.4923,883.67
227960908,bphF1,Organic Remediation,1,1265.2198,NA,13794.7163,NA
227963712,ahpC,Stress,1,7224.5388,12747.8274,11485.9433,677.06
227963998,ahpF,Stress,1,3365.3263,14081.8817,NA,NA
227964587,amyA,Carbon cycling,1,39751.9161,5521.1577,18156.252,3039.99
227966475,amoA,Nitrogen,1,1018.8219,4445.962,NA,917.94
227967398,amoA,Nitrogen,1,1348.5813,NA,2506.2984,284.46
227967600,pstC,Stress,1,3226.8492,3380.838,NA,NA
227973850,pstA,Stress,1,3035.0997,9856.0093,7306.1257,377.37
227978118,amoA,Nitrogen,1,1903.2426,2533.3222,2208.9652,NA
227978320,pstC,Stress,1,2383.7847,13700.5565,3489.3048,NA
227978775,B_lactamase_C,Antibiotic resistance,1,2027.9603,5017.2199,NA,NA
227980291,sigma_24,Stress,1,5241.3876,NA,NA,NA
227980505,amyA,Carbon cycling,1,NA,4416.9145,9376.8051,NA
227980707,obgE,Stress,1,NA,2252.3934,NA,NA
227981326,glnA,Stress,1,NA,3136.9849,NA,NA
227981537,ahpC,Stress,1,NA,NA,NA,604.82
227986995,hly,virulence,1,2256.9382,6265.4454,4330.3599,503.96
227987144,glnA,Stress,1,3053.3764,8925.3213,6571.169,1260.63
227987426,B_lactamase_C,Antibiotic resistance,1,1588.6446,NA,5237.05,NA
227988147,amoA,Nitrogen,1,2533.2953,4669.8468,5691.9986,321.34
227988535,ahpC,Stress,1,NA,NA,NA,867.94
227989364,fnr,Stress,1,NA,4523.7042,3308.1214,NA
227989600,pstB,Stress,1,9831.1312,34646.0774,8490.9624,NA
227989602,pstC,Stress,1,1505.0755,NA,NA,487.67
227989634,sigma_24,Stress,1,1301.0722,9001.3607,8387.0977,986.01
227990289,glucoamylase,Carbon cycling,1,NA,NA,NA,NA
227991005,sox,Sulfur Oxidation,1,1000.4933,NA,NA,NA
227991342,pstB,Stress,1,943.2748,9452.1176,NA,NA
227991343,pstA,Stress,1,5210.8312,NA,NA,303.89
227993173,ahpC,Stress,1,2237.9865,9091.9577,3488.6175,295.31
227993511,cellobiase,Carbon cycling,1,1337.4958,NA,NA,NA
227993692,hrcA,Stress,1,3326.4624,7620.4897,4655.4419,627.84
227999888,grpE,Stress,1,NA,NA,NA,407.03
228005890,AceA,Carbon cycling,1,1802.0198,NA,20911.2014,NA
228009109,AceB,Carbon cycling,1,NA,3282.2225,3472.0656,NA
228015245,napA,Nitrogen,1,2350.0871,8603.3173,5806.7739,659.95
228015257,narG,Nitrogen,1,NA,NA,NA,273.0667
228015267,narG,Nitrogen,1,NA,NA,NA,966.72
228270515,cap,virulence,1,NA,37008.102,NA,NA
228308643,cydA,Stress,1,NA,NA,NA,640.7867
228472793,sigma_70,Stress,1,1685.0646,NA,NA,NA
228473206,ahpC,Stress,1,1745.5282,5556.511,4800.6864,691.65
228473508,SMR_antibiotics,Antibiotic resistance,1,NA,NA,NA,12906.62
228475267,clpC,Stress,1,NA,35000.1747,NA,NA
228476105,pstB,Stress,1,NA,NA,NA,433.88
228556338,SMR_antibiotics,Antibiotic resistance,1,6075.2618,4744.5529,7756.1202,453.19
228557049,nplT,Carbon cycling,1,NA,2744.2451,NA,2747.2
228563873,clpC,Stress,1,2949.22,6102.429,4409.5399,497.75
228564323,type_III_secretion,virulence,1,NA,NA,16021.799,NA
228565769,APS_AprA,Sulfur Oxidation,1,2645.6036,9952.0558,8093.7164,373.29
228567232,cellobiase,Carbon cycling,1,4354.3448,9682.6293,7270.1868,776.51
228567962,pstC,Stress,1,2534.5155,10628.6146,NA,508.16
228567963,pstA,Stress,1,1475.5316,NA,NA,NA
228568449,obgE,Stress,1,1583.037,5749.2171,3860.4916,NA
228569276,glnA,Stress,1,6568.1874,9956.1429,6015.076,665.92
228570022,endochitinase,Carbon cycling,1,3350.84,NA,3611.7833,NA
228570108,AceB,Carbon cycling,1,3419.8534,NA,NA,NA
228572007,endochitinase,Carbon cycling,1,2486.9027,6170.6541,8160.239,NA
228572122,amyA,Carbon cycling,1,23985.8001,30652.8575,22664.4734,3268.65
228572591,pstB,Stress,1,NA,NA,NA,2110.29
228572716,ABC_antibiotic_transporter,Antibiotic resistance,1,3033.3343,NA,NA,NA
228615319,phoA,Stress,1,1493.5919,NA,3478.9956,NA
228628072,srt,virulence,1,NA,NA,NA,687.6
228637481,cap,virulence,1,NA,NA,65952.8092,NA
228697555,Tet,Antibiotic resistance,1,NA,25411.2469,NA,NA
228699383,pstA,Stress,1,NA,NA,NA,701.39
228741285,katE,Stress,1,NA,NA,NA,348.1
228748916,katE,Stress,1,3096.2903,11909.7411,10269.5491,1054.78
228750030,Tet,Antibiotic resistance,1,NA,NA,2844.4481,NA
228759824,fnr,Stress,1,NA,NA,NA,NA
228848109,fnr,Stress,1,NA,3217.9092,NA,NA
228855579,srt,virulence,1,NA,NA,NA,414.34
228859696,opuE,Stress,1,NA,NA,NA,NA
228861556,T4_RNase_H,Bacteria phage,1,11877.3597,NA,NA,NA
228861756,dnaK,Stress,1,1763.0608,6204.3142,5332.9108,NA
228878182,AceB,Carbon cycling,1,18285.1327,NA,NA,432.78
228878951,AceA,Carbon cycling,1,9346.0633,17400.5668,13242.8522,897.24
228894261,amyA,Carbon cycling,1,2760.5858,NA,7579.891,1293.73
228895625,pstC,Stress,1,5367.7408,4624.3049,NA,NA
228989441,B_lactamase_C,Antibiotic resistance,1,NA,NA,1663.6396,NA
228992734,ppk,Phosphorus,1,NA,NA,NA,875.26
229004242,MATE_antibiotic,Antibiotic resistance,1,NA,NA,NA,930.7467
229060920,phoA,Stress,1,NA,NA,NA,NA
229086581,nplT,Carbon cycling,1,NA,5310.7019,NA,NA
229204702,narI,Stress,1,9029.8817,17523.9384,17192.747,1333.77
229204749,pstA,Stress,1,NA,NA,2230.1276,NA
229205975,AceA,Carbon cycling,1,1911.5243,NA,7982.578,NA
229207252,hrcA,Stress,1,42308.3169,NA,NA,NA
229207758,grpE,Stress,1,2233.5472,4796.7508,NA,NA
229208227,katE,Stress,1,NA,NA,3537.2424,NA
229208568,B_lactamase_C,Antibiotic resistance,1,8788.3905,13788.0348,16130.1597,1396.44
229209337,B_lactamase_C,Antibiotic resistance,1,3283.5485,13662.6926,4186.6045,NA
229209369,pstB,Stress,1,3387.7828,4221.143,NA,NA
229209680,sigma_70,Stress,1,NA,NA,NA,1521.38
229213854,phoA,Stress,1,1304.9145,NA,3915.3019,317.87
229214780,ahpC,Stress,1,4314.8837,12200.0411,9481.4716,456.1
229240439,grpE,Stress,1,9569.6673,3758.1345,4780.0395,NA
229242653,fnr,Stress,1,NA,NA,5224.2494,NA
229242918,hly,virulence,1,3813.1313,NA,NA,NA
229243513,exoglucanase,Carbon cycling,1,NA,8031.3587,NA,NA
229258520,dsrB,Sulfur Oxidation,1,757.4963,NA,NA,NA
229311572,SMR_antibiotics,Antibiotic resistance,1,6124.666,18818.7762,14230.0681,1267.12
229314883,pstB,Stress,1,1321.6335,4109.5656,2933.8133,NA
229316086,cydA,Stress,1,NA,15840.7594,NA,NA
229319761,pstC,Stress,1,NA,8458.868,2431.1561,NA
229321762,SMR_antibiotics,Antibiotic resistance,1,NA,NA,1415.9909,NA
229322093,NirB,Nitrogen,1,960.0198,NA,NA,NA
229323213,P450,Energy process,1,NA,3093.7786,3002.9419,NA
229323536,phoA,Stress,1,NA,6331.1891,NA,NA
229324112,pstB,Stress,1,NA,2876.6667,NA,NA
229324626,pstS,Stress,1,NA,3230.1413,NA,NA
229326948,cda,Carbon cycling,1,4903.061,16747.7131,11206.0498,NA
229327299,narI,Stress,1,10823.7497,14058.1766,14365.3091,1040.2
229329789,narH,Stress,1,NA,2135.9115,NA,NA
229330318,fnr,Stress,1,NA,36744.4265,NA,NA
229330789,pstB,Stress,1,1015.4729,NA,NA,381.67
229333908,AceB,Carbon cycling,1,1917.703,1692.9297,NA,NA
229335426,pilin,virulence,1,NA,NA,NA,2483.01
229349623,amyA,Carbon cycling,1,3675.9782,NA,NA,NA
229361896,iro,virulence,1,3365.6119,7014.1996,3113.3071,745.52
229362018,iro,virulence,1,1457.6443,6063.6017,2045.9088,NA
229362308,cytochrome,Energy process,1,5476.0165,13882.899,15325.7021,1199.36
229362365,SMR_antibiotics,Antibiotic resistance,1,73130.1462,NA,NA,527.4
229362693,iro,virulence,1,1603.9877,NA,NA,NA
229372741,SMR_antibiotics,Antibiotic resistance,1,NA,NA,NA,NA
229373546,ahpC,Stress,1,23300.9173,NA,3719.3994,NA
229375153,SMR_antibiotics,Antibiotic resistance,1,NA,NA,NA,474.53
229375154,SMR_antibiotics,Antibiotic resistance,1,869.4151,4495.3573,2997.7014,NA
229377925,pstA,Stress,1,NA,NA,NA,NA
229377926,pstC,Stress,1,2089.6356,8347.524,3881.4535,433.65
229379490,fnr,Stress,1,NA,NA,2076.149,NA
229452596,fnr,Stress,1,NA,NA,20847.3611,NA
229467721,pstB,Stress,1,NA,NA,9450.3245,NA
229468284,SMR_antibiotics,Antibiotic resistance,1,1420.1304,8263.1841,6224.3805,433.7
229468292,pstB,Stress,1,NA,NA,14425.0638,NA
229468876,amyA,Carbon cycling,1,1206.3138,NA,2518.0394,660.79
229468963,ahpF,Stress,1,NA,NA,NA,337.61
229468987,amyA,Carbon cycling,1,NA,5867.2463,NA,NA
229469048,AceB,Carbon cycling,1,NA,35242.6753,NA,NA
229469441,SMR_antibiotics,Antibiotic resistance,1,NA,NA,2016.8141,NA
229469697,hly,virulence,1,NA,NA,NA,241.34
229473017,dsrA,Sulfur Oxidation,1,NA,4171.0178,5983.3468,NA
229473018,dsrB,Sulfur Oxidation,1,1243.4643,6806.7896,1247.8085,NA
229473039,dsrA,Sulfur Oxidation,1,4213.7648,15233.214,13341.7341,NA
229473067,dsrB,Sulfur Oxidation,1,2232.8722,3705.3527,1835.4302,NA
229474692,sigma_24,Stress,1,NA,2615.1224,NA,NA
229474898,sigma_24,Stress,1,2347.1534,NA,NA,NA
229477516,pstB,Stress,1,1572.0554,20434.6739,NA,NA
229477790,ahpC,Stress,1,1363.8291,NA,NA,NA
229489177,CDH,Carbon cycling,1,1982.0868,NA,NA,NA
229492512,ureC,Nitrogen,1,1400.7373,4287.9961,3522.6377,622.26
229493244,obgE,Stress,1,NA,NA,NA,313.2
229494287,clpC,Stress,1,NA,36410.2196,NA,NA
229499053,AceA,Carbon cycling,1,7140.0955,NA,NA,NA
229499276,narI,Stress,1,1410.7065,NA,1301.4447,NA
229499278,narH,Stress,1,4941.899,NA,12458.1251,709.86
229512091,iro,virulence,1,3936.1356,14217.9525,15966.2728,882.92
229539716,sigma_38,Stress,1,NA,NA,44031.4253,NA
229541508,pstB,Stress,1,NA,NA,NA,420.01
229542082,fnr,Stress,1,2013.6297,4314.4746,3108.7539,NA
229542658,AceB,Carbon cycling,1,1115.9428,NA,NA,NA
229543291,katE,Stress,1,NA,NA,NA,1516.26
229543695,obgE,Stress,1,NA,45354.9254,NA,NA
229543825,sigma_70,Stress,1,NA,NA,NA,368.3867
229554987,bglH,Stress,1,4575.4305,12346.4463,9248.4561,835.77
229555789,hly,virulence,1,40965.3433,NA,NA,NA
229556454,obgE,Stress,1,NA,NA,NA,NA
229557227,katE,Stress,1,868.3248,2478.2633,NA,NA
229565019,fnr,Stress,1,8176.1731,7398.9988,6875.7185,NA
229565886,amyA,Carbon cycling,1,NA,1632.4992,NA,NA
229566322,sigma_70,Stress,1,NA,NA,4407.6213,NA
229567815,pstA,Stress,1,5813.9362,8604.9229,NA,NA
229578394,AceA,Carbon cycling,1,NA,NA,34904.0445,NA
229588264,type_III_secretion,virulence,1,2232.976,4446.6626,3252.4806,445.17
229589660,glnA,Stress,1,NA,4706.2218,4631.0435,326.24
229589790,xylA,Carbon cycling,1,2748.0465,2229.7101,NA,NA
229590767,pstB,Stress,1,4582.414,12153.1855,5694.0891,240.5
229591076,iro,virulence,1,1675.407,NA,NA,NA
229592676,MFS_antibiotic,Antibiotic resistance,1,NA,NA,NA,1481.86
229593106,hly,virulence,1,3538.6434,12990.25,13556.4795,872.03
229593278,ppx,Phosphorus,1,NA,NA,NA,NA
229610700,dsrA,Sulfur Oxidation,1,NA,1682.5368,NA,NA
229610701,dsrB,Sulfur Oxidation,1,5981.6197,NA,7071.9074,NA
229610707,dsrB,Sulfur Oxidation,1,18112.3348,12492.4721,11354.9598,NA
229611198,dsrA,Sulfur Oxidation,1,NA,NA,NA,2127.57
229611223,dsrB,Sulfur Oxidation,1,NA,6572.6775,2370.0744,258.07
229611246,dsrA,Sulfur Oxidation,1,2910.7021,7755.3928,7139.0029,NA
229733915,B_lactamase_C,Antibiotic resistance,1,812.0408,2943.7241,NA,NA
229734790,B_lactamase_C,Antibiotic resistance,1,NA,NA,NA,299.74
229737963,SMR_antibiotics,Antibiotic resistance,1,4147.7714,9410.9256,7879.8014,982.64
229738117,ahpC,Stress,1,1663.9321,NA,NA,NA
229738363,B_lactamase_C,Antibiotic resistance,1,2951.9978,24010.7384,2116.0683,NA
229739503,B_lactamase_C,Antibiotic resistance,1,16036.6923,36498.6954,NA,NA
229739911,B_lactamase_A,Antibiotic resistance,1,NA,NA,8645.657,NA
229740380,acetylglucosaminidase,Carbon cycling,1,1459.903,3399.4343,2263.6896,NA
229745363,srt,virulence,1,NA,NA,NA,5573.3733
229746281,narI,Stress,1,9618.007,11316.7341,2972.5585,NA
229746441,fnr,Stress,1,1668.683,7600.9885,2771.1004,NA
229746929,pstA,Stress,1,1688.8549,NA,NA,NA
229746930,pstB,Stress,1,NA,15223.3174,9183.4512,5832.42
229747077,Tet,Antibiotic resistance,1,37738.4162,22744.4033,9503.894,764.42
229747112,cap,virulence,1,2443.0282,5917.0796,7829.888,691.02
229747392,Tet,Antibiotic resistance,1,1452.5819,NA,NA,NA
229749268,phoB,Stress,1,4316.052,4818.1788,5395.7823,281.92
229749626,glnA,Stress,1,2150.5232,4301.1332,6366.3032,NA
229749761,B_lactamase_C,Antibiotic resistance,1,1704.0422,NA,NA,NA
229750354,sigma_24,Stress,1,NA,1928.6378,3891.19,NA
229750937,mannanase,Carbon cycling,1,21072.3027,NA,NA,2752.9
229758967,nplT,Carbon cycling,1,4274.69575,5433.1394,NA,326.23
229760704,amyA,Carbon cycling,1,NA,NA,NA,465.92
229761813,AceB,Carbon cycling,1,8178.25,13980.2592,10634.035,3850
229762714,amyA,Carbon cycling,1,118275.8162,NA,NA,NA
229763247,cellobiase,Carbon cycling,1,2183.8055,NA,NA,NA
229763531,glnA,Stress,1,12042.7066,18149.3795,16611.9121,1554.84
229764948,hrcA,Stress,1,4095.5634,NA,NA,NA
229765280,fnr,Stress,1,9008.0743,NA,NA,NA
229766497,endochitinase,Carbon cycling,1,2039.513,NA,NA,NA
229766499,narI,Stress,1,2521.6128,14162.6016,NA,NA
229785569,desK,Stress,1,NA,36246.6777,NA,NA
229786638,amyA,Carbon cycling,1,2634.8211,8992.2328,10311.5016,502.1733
229787058,glnR,Stress,1,NA,2957.7078,4216.9592,NA
229787174,pstB,Stress,1,NA,NA,NA,NA
229790104,Tet,Antibiotic resistance,1,1626.9115,NA,4780.4117,NA
229791653,cda,Carbon cycling,1,1519.6657,4165.5295,NA,433.99
229792636,cda,Carbon cycling,1,1224.2616,4361.5636,2710.1619,399.79
229793030,grpE,Stress,1,NA,9791.8421,NA,NA
229802153,clpC,Stress,1,NA,5185.5399,NA,NA
229804627,hrcA,Stress,1,1295.8455,NA,NA,NA
229808487,glnA,Stress,1,6971.6766,5348.2739,NA,NA
229815010,ppk,Phosphorus,1,1541.0577,3767.7975,4051.4114,476.37
229815332,obgE,Stress,1,3278.0447,3424.9494,NA,NA
229817140,obgE,Stress,1,3546.1202,2393.0184,4300.6352,433.32
229817372,sigma_24,Stress,1,2371.9334,15405.9226,6417.6771,NA
229817840,Tet,Antibiotic resistance,1,14232.0938,49359.0149,33008.4775,540.28
229818340,amyA,Carbon cycling,1,3576.9621,NA,NA,NA
229818349,amyA,Carbon cycling,1,NA,8423.719,1135.8015,NA
